task,model,arm,row,group,raw,GROUNDING,BIOLOGY,COHERENCE,SPECIFICITY,NO_FABRICATION,CLINICAL_USE,MEAN
T2_brainage,qwen7b,shuffled,121,OAS1_0404,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,82,OAS1_0274,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,4.0,3.0,2.0,4.0,2.0,3.0
T2_brainage,qwen7b,shuffled,54,OAS1_0197,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,265,OAS2_0122,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,35,OAS1_0114,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,shuffled,231,OAS2_0090,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,314,OAS2_0178,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,234,OAS2_0091,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,shuffled,260,OAS2_0119,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T2_brainage,qwen7b,shuffled,171,OAS2_0036,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T2_brainage,qwen7b,genuine,139,OAS2_0005,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,308,OAS2_0174,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T2_brainage,qwen7b,genuine,56,OAS1_0200,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,shuffled,134,OAS1_0457,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,185,OAS2_0052,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,genuine,257,OAS2_0117,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,263,OAS2_0121,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,230,OAS2_0086,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,33,OAS1_0112,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,genuine,108,OAS1_0357,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,shuffled,125,OAS1_0428,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,66,OAS1_0221,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,shuffled,149,OAS2_0017,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,95,OAS1_0323,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T2_brainage,qwen7b,genuine,314,OAS2_0178,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,3.0,3.0,4.0,3.0,3.5
T2_brainage,qwen7b,shuffled,235,OAS2_0091,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,168,OAS2_0036,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T2_brainage,qwen7b,shuffled,39,OAS1_0135,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,185,OAS2_0052,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,30,OAS1_0106,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,112,OAS1_0366,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,90,OAS1_0301,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,152,OAS2_0022,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,221,OAS2_0076,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,genuine,168,OAS2_0036,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,89,OAS1_0299,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,293,OAS2_0152,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,shuffled,144,OAS2_0012,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,74,OAS1_0255,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,genuine,87,OAS1_0292,SCORES: GROUNDING=3 BIOLOGY=2 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,2.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,genuine,302,OAS2_0161,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,shuffled,69,OAS1_0234,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,235,OAS2_0091,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,genuine,105,OAS1_0354,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,171,OAS2_0036,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,shuffled,105,OAS1_0354,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,121,OAS1_0404,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=2 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,2.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,shuffled,159,OAS2_0029,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,231,OAS2_0090,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,genuine,95,OAS1_0323,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T2_brainage,qwen7b,shuffled,302,OAS2_0161,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,210,OAS2_0070,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,24,OAS1_0075,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T2_brainage,qwen7b,genuine,184,OAS2_0052,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,genuine,172,OAS2_0042,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,192,OAS2_0057,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,199,OAS2_0062,SCORES: GROUNDING=4 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=2,4.0,3.0,3.0,3.0,4.0,2.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,100,OAS1_0338,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,139,OAS2_0005,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,214,OAS2_0073,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,159,OAS2_0029,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,genuine,283,OAS2_0143,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,shuffled,101,OAS1_0341,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,301,OAS2_0161,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,283,OAS2_0143,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,genuine,297,OAS2_0156,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,246,OAS2_0100,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,279,OAS2_0141,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,199,OAS2_0062,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,301,OAS2_0161,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,3.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,174,OAS2_0045,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,genuine,77,OAS1_0260,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T2_brainage,qwen7b,shuffled,191,OAS2_0056,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,24,OAS1_0075,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,genuine,178,OAS2_0049,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,230,OAS2_0086,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,89,OAS1_0299,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T2_brainage,qwen7b,shuffled,141,OAS2_0008,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,2.0,1.0,4.0,2.0,2.333333333333333
T2_brainage,qwen7b,genuine,150,OAS2_0017,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T2_brainage,qwen7b,genuine,83,OAS1_0279,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T2_brainage,qwen7b,genuine,146,OAS2_0013,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,genuine,45,OAS1_0169,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,3.0,4.0,3.0,3.6666666666666665
T2_brainage,qwen7b,genuine,142,OAS2_0008,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,shuffled,111,OAS1_0365,SCORES: GROUNDING=0 BIOLOGY=3 COHERENCE=2 SPECIFICITY=0 NO_FABRICATION=1 CLINICAL_USE=1,0.0,3.0,2.0,0.0,1.0,1.0,1.1666666666666667
T2_brainage,qwen7b,genuine,253,OAS2_0109,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,3.0,3.0,4.0,3.0,3.5
T2_brainage,qwen7b,genuine,197,OAS2_0061,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,300,OAS2_0161,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,297,OAS2_0156,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T2_brainage,qwen7b,genuine,90,OAS1_0301,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,246,OAS2_0100,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,240,OAS2_0095,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,4.0,4.0,3.0,3.8333333333333335
T2_brainage,qwen7b,genuine,300,OAS2_0161,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,3.0,3.0,3.0,2.0,4.0,2.0,2.833333333333333
T2_brainage,qwen7b,shuffled,261,OAS2_0119,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,38,OAS1_0133,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,genuine,222,OAS2_0077,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T2_brainage,qwen7b,genuine,250,OAS2_0101,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,genuine,118,OAS1_0381,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T2_brainage,qwen7b,shuffled,37,OAS1_0130,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,273,OAS2_0129,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,86,OAS1_0289,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,270,OAS2_0128,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,213,OAS2_0070,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,75,OAS1_0256,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,shuffled,42,OAS1_0146,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,240,OAS2_0095,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,77,OAS1_0260,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T2_brainage,qwen7b,shuffled,296,OAS2_0156,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,shuffled,102,OAS1_0342,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=2,2.0,3.0,3.0,2.0,4.0,2.0,2.6666666666666665
T2_brainage,qwen7b,genuine,96,OAS1_0326,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,3.0,4.0,3.0,3.6666666666666665
